808,6532
615,4060
422,3100
229,1404
36,236
843,5714
650,4143
457,4303
264,1613
71,679
878,6000
685,4364
492,3227
299,2126
106,662
913,7136
720,4675
527,3344
334,2699
141,1002
948,7247
755,5939
562,3698
369,2271
176,1070
983,6534
790,6311
597,3750
404,2468
211,1849
18,136
825,6279
632,4690
439,2745
246,1989
53,334
860,6799
667,4343
474,3200
281,1912
88,535
895,6719
702,5200
509,3165
316,2241
123,744
930,6127
737,5700
544,3622
351,2237
158,1047
965,7291
772,5524
579,3746
386,2743
193,1327
1000,6917
807,5896
614,4070
421,2629
228,2072
35,313
842,7685
649,4959
456,2827
263,1951
70,536
877,5993
684,5199
491,3135
298,1842
105,645
912,6099
719,5873
526,4152
333,2051
140,1014
947,6617
754,4845
561,3633
368,2960
175,1072
982,7688
789,6088
596,3740
403,2596
210,1312
17,210
824,6148
631,4527
438,2747
245,1507
52,522
859,6693
666,4237
473,3283
280,2264
87,522
894,7461
701,4515
508,3344
315,2634
122,754
929,6879
736,5096
543,3516
350,2360
157,965
964,6724
771,5281
578,4131
385,2400
192,1559
999,6811
806,5198
613,4422
420,3029
227,1397
34,223
841,5534
648,4666
455,3216
262,1650
69,479
876,5755
683,4818
490,3556
297,1830
104,854
911,6315
718,4781
525,3986
332,2479
139,844
946,7235
753,5249
560,3482
367,2502
174,1054
981,7054
788,5466
595,4711
402,2551
209,1303
16,117
823,6176
630,4502
437,3188
244,2049
51,353
858,6096
665,4671
472,2935
279,1862
86,526
893,7531
700,5127
507,3457
314,2281
121,725
928,6183
735,5064
542,4129
349,2144
156,1566
963,6787
770,4957
577,4731
384,2748
191,1166
998,7807
805,5766
612,4039
419,2964
226,1371
33,220
840,5909
647,4152
454,3027
261,2037
68,426
875,6979
682,4533
489,3098
296,2286
103,745
910,6976
717,4994
524,3392
331,2771
138,837
945,7667
752,6627
559,4517
366,2332
173,1109
980,6751
787,5176
594,4717
401,2685
208,1262
15,115
822,5828
629,4488
436,2691
243,1929
50,314
857,6027
664,4547
471,2929
278,2067
85,572
892,7173
699,4575
506,3153
313,2117
120,726
927,6701
734,5155
541,3444
348,2539
155,939
962,7451
769,5124
576,3619
383,2818
190,1162
997,7276
804,6191
611,3807
418,2588
225,1447
32,218
839,5791
646,4238
453,3593
260,1993
67,482
874,6619
681,4309
488,3298
295,1948
102,631
909,6944
716,4647
523,3430
330,2621
137,862
944,6973
751,5275
558,3628
365,2578
172,1040
979,7863
786,5433
593,3751
400,3074
207,1245
14,113
821,5583
628,3968
435,2957
242,1465
49,451
856,5529
663,4697
470,3833
277,1688
84,569
891,6367
698,4472
505,3437
312,2014
119,741
926,6030
733,4963
540,3936
347,2142
154,1042
961,6422
768,4999
575,4108
382,2478
189,1152
996,8611
803,5686
610,3913
417,3555
224,1373
31,430
838,5756
645,4214
452,2824
259,1579
66,408
873,6190
680,4357
487,3455
294,1809
101,809
908,6302
715,4537
522,3993
329,2011
136,1048
943,6443
750,4861
557,3458
364,2613
171,1161
978,7156
785,5569
592,3753
399,2773
206,1251
13,144
820,5220
627,3956
434,3407
241,1471
48,345
855,5546
662,4924
469,3151
276,1680
83,608
890,5820
697,4456
504,3976
311,1907
118,853
925,6718
732,4741
539,4064
346,3363
153,1046
960,6502
767,5152
574,3675
381,2422
188,1138
995,7487
802,5380
609,4778
416,2688
223,1365
30,215
837,5657
644,4142
451,3158
258,1669
65,526
872,6014
679,4590
486,3494
293,1916
100,845
907,6121
714,4726
521,4014
328,2019
135,835
942,6715
749,5557
556,3718
363,2755
170,1030
977,7035
784,5748
591,3697
398,2640
205,1625
12,169
819,5555
626,4133
433,3151
240,1465
47,308
854,6116
661,4246
468,3215
275,1827
82,716
889,5885
696,4683
503,3661
310,1881
117,716
924,6146
731,4690
538,4287
345,2137
152,1017
959,8028
766,5493
573,3590
380,2820
187,1149
994,6738
801,6237
608,3893
415,2672
222,1672
29,208
836,5691
643,4218
450,2895
257,1691
64,406
871,6494
678,4355
485,3388
292,2019
99,605
906,6191
713,5433
520,3255
327,2157
134,825
941,7214
748,4840
555,3480
362,2660
169,1060
976,7067
783,5458
590,3730
397,2952
204,1235
11,143
818,5447
625,4170
432,3358
239,1461
46,307
853,5531
660,4216
467,3384
274,1678
81,563
888,5984
695,4623
502,3792
309,1927
116,832
923,6207
730,4799
537,4768
344,2119
151,915
958,6967
765,4997
572,3923
379,2580
186,1133
993,7013
800,6325
607,3867
414,2557
221,1432
28,194
835,6910
642,4243
449,2956
256,1680
63,396
870,6059
677,4391
484,3018
291,1901
98,703
905,7039
712,4660
519,3412
326,2231
133,801
940,7290
747,4963
554,3545
361,2520
168,1020
975,7398
782,5573
589,3679
396,2508
203,1245
10,94
817,5553
624,4029
431,3128
238,1451
45,304
852,5541
659,4331
466,3234
273,1656
80,597
887,5809
694,4765
501,3345
