77399,349733
94206,449898
11013,48630
27820,128671
44627,202443
61434,288467
78241,356428
95048,455317
11855,53355
28662,130601
45469,207085
62276,286580
79083,356716
95890,434853
12697,58333
29504,142065
46311,209459
63118,293980
79925,363913
96732,462513
13539,61763
30346,136868
47153,214548
63960,295973
80767,367000
97574,446812
14381,64813
31188,154751
47995,219613
64802,301296
81609,369495
98416,475071
15223,69072
32030,144996
48837,222140
65644,303718
82451,377132
99258,467003
16065,80431
32872,151033
49679,229845
66486,317676
83293,407128
100,628
16907,78234
33714,155716
50521,232847
67328,333409
84135,424624
942,4064
17749,82600
34556,160834
51363,243168
68170,321746
84977,395019
1784,8315
18591,86771
35398,167339
52205,240384
69012,330470
85819,396707
2626,12064
19433,90585
36240,168120
53047,244785
69854,335713
86661,416718
3468,15716
20275,93481
37082,170635
53889,252326
70696,338336
87503,416857
4310,19137
21117,97257
37924,175409
54731,251681
71538,348667
88345,425947
5152,23367
21959,100990
38766,177163
55573,252998
72380,345525
89187,429818
5994,28704
22801,105203
39608,182189
56415,259396
73222,337681
90029,434824
6836,31906
23643,109071
40450,186726
57257,266880
74064,342426
90871,434973
7678,35812
24485,111584
41292,189003
58099,263015
74906,344000
91713,439766
8520,38855
25327,118808
42134,193142
58941,272330
75748,350086
92555,455152
9362,43138
26169,119436
42976,197878
59783,279061
76590,349837
93397,446062
10204,43805
27011,128944
43818,201822
60625,286333
77432,358138
94239,460043
11046,51172
27853,127861
44660,206954
61467,291357
78274,358406
95081,461930
11888,55446
28695,132666
45502,209230
62309,307680
79116,367309
95923,467929
12730,58912
29537,134994
46344,213240
63151,300358
79958,376747
96765,447226
13572,63454
30379,141231
47186,217414
63993,303546
80800,372907
97607,474846
14414,66330
31221,142575
48028,218718
64835,305454
81642,375201
98449,455124
15256,72238
32063,147811
48870,227115
65677,310521
82484,385809
99291,457410
16098,73532
32905,156220
49712,229808
66519,316218
83326,394338
133,645
16940,75378
33747,156603
50554,231482
67361,322171
84168,401479
975,4395
17782,81406
34589,161869
51396,272066
68203,365661
85010,448615
1817,8551
18624,87621
35431,194947
52238,247225
69045,347309
85852,506981
2659,16102
19466,109508
36273,197820
53080,326361
69887,388074
86694,563978
3501,17325
